snapshot_date,rows,entities,null_comp,null_share,pct_no_composite
2006-06-02,2621,2621,1511,1511,57.64975200305227
2006-06-03,2621,2621,1511,1511,57.64975200305227
2006-06-04,2621,2621,1511,1511,57.64975200305227
2006-06-05,2620,2620,1510,1510,57.63358778625955
2006-06-06,2619,2619,1510,1510,57.655593738067964
2006-06-07,2619,2619,1510,1510,57.655593738067964
2006-06-08,2619,2619,1510,1510,57.655593738067964
2006-06-09,2618,2618,1509,1509,57.63941940412529
2006-06-10,2618,2618,1509,1509,57.63941940412529
2006-06-11,2618,2618,1509,1509,57.63941940412529
2006-06-12,2616,2616,1507,1507,57.60703363914374
2006-06-13,2614,2614,1505,1505,57.57459831675593
2006-06-14,2615,2615,1506,1506,57.590822179732314
2006-06-15,2614,2614,1505,1505,57.57459831675593
2006-06-16,2634,2634,1507,1507,57.21336370539104
2006-06-17,2634,2634,1507,1507,57.21336370539104
2006-06-18,2634,2634,1507,1507,57.21336370539104
2006-06-19,2613,2613,1504,1504,57.55836203597398
2006-06-20,2613,2613,1504,1504,57.55836203597398
2006-06-21,2613,2613,1504,1504,57.55836203597398
2006-06-22,2614,2614,1505,1505,57.57459831675593
2006-06-23,2614,2614,1505,1505,57.57459831675593
2006-06-24,2614,2614,1505,1505,57.57459831675593
2006-06-25,2614,2614,1505,1505,57.57459831675593
2006-06-26,2615,2615,1506,1506,57.590822179732314
2006-06-27,2615,2615,1506,1506,57.590822179732314
2006-06-28,2616,2616,1507,1507,57.60703363914374
2006-06-29,2618,2618,1508,1508,57.60122230710466
2006-06-30,2619,2619,1509,1509,57.61741122565864
2006-07-01,2619,2619,1509,1509,57.61741122565864
2006-07-02,2619,2619,1509,1509,57.61741122565864
2006-07-03,2617,2617,1507,1507,57.58502101643103
2006-07-04,2617,2617,1507,1507,57.58502101643103
2006-07-05,2616,2616,1506,1506,57.56880733944955
2006-07-06,2616,2616,1506,1506,57.56880733944955
2006-07-07,2616,2616,1506,1506,57.56880733944955
2006-07-08,2616,2616,1506,1506,57.56880733944955
2006-07-09,2616,2616,1506,1506,57.56880733944955
2006-07-10,2616,2616,1506,1506,57.56880733944955
2006-07-11,2616,2616,1505,1505,57.53058103975535
2006-07-12,2617,2617,1506,1506,57.54680932365304
2006-07-13,2617,2617,1506,1506,57.54680932365304
2006-07-14,2617,2617,1506,1506,57.54680932365304
2006-07-15,2617,2617,1506,1506,57.54680932365304
2006-07-16,2617,2617,1506,1506,57.54680932365304
2006-07-17,2617,2617,1506,1506,57.54680932365304
2006-07-18,2618,2618,1506,1506,57.52482811306341
2006-07-19,2620,2620,1507,1507,57.51908396946565
2006-07-20,2620,2620,1507,1507,57.51908396946565
2006-07-21,2621,2621,1508,1508,57.535291873330785
2006-07-22,2621,2621,1508,1508,57.535291873330785
2006-07-23,2621,2621,1508,1508,57.535291873330785
2006-07-24,2621,2621,1508,1508,57.535291873330785
2006-07-25,2622,2622,1509,1509,57.55148741418764
2006-07-26,2623,2623,1509,1509,57.529546321006485
2006-07-27,2623,2623,1509,1509,57.529546321006485
2006-07-28,2624,2624,1510,1510,57.545731707317074
2006-07-29,2624,2624,1510,1510,57.545731707317074
2006-07-30,2624,2624,1510,1510,57.545731707317074
2006-07-31,2623,2623,1509,1509,57.529546321006485
2006-08-01,2622,2622,1508,1508,57.513348588863465
2006-08-02,2623,2623,1509,1509,57.529546321006485
2006-08-03,2622,2622,1508,1508,57.513348588863465
2006-08-04,2623,2623,1508,1508,57.49142203583683
2006-08-05,2623,2623,1508,1508,57.49142203583683
2006-08-06,2623,2623,1508,1508,57.49142203583683
2006-08-07,2623,2623,1508,1508,57.49142203583683
2006-08-08,2624,2624,1509,1509,57.50762195121951
2006-08-09,2625,2625,1510,1510,57.52380952380952
2006-08-10,2625,2625,1510,1510,57.52380952380952
2006-08-11,2626,2626,1510,1510,57.501904036557505
2006-08-12,2626,2626,1510,1510,57.501904036557505
2006-08-13,2626,2626,1510,1510,57.501904036557505
2006-08-14,2625,2625,1509,1509,57.48571428571429
2006-08-15,2625,2625,1509,1509,57.48571428571429
2006-08-16,2626,2626,1509,1509,57.463823305407466
2006-08-17,2626,2626,1509,1509,57.463823305407466
2006-08-18,2625,2625,1508,1508,57.44761904761905
2006-08-19,2625,2625,1508,1508,57.44761904761905
2006-08-20,2625,2625,1508,1508,57.44761904761905
2006-08-21,2625,2625,1508,1508,57.44761904761905
2006-08-22,2625,2625,1508,1508,57.44761904761905
2006-08-23,2624,2624,1507,1507,57.431402439024396
2006-08-24,2623,2623,1506,1506,57.415173465497524
2006-08-25,2623,2623,1506,1506,57.415173465497524
2006-08-26,2623,2623,1506,1506,57.415173465497524
2006-08-27,2623,2623,1506,1506,57.415173465497524
2006-08-28,2623,2623,1505,1505,57.377049180327866
2006-08-29,2624,2624,1505,1505,57.35518292682927
2006-08-30,2624,2624,1505,1505,57.35518292682927
2006-08-31,2624,2624,1505,1505,57.35518292682927
2006-09-01,2624,2624,1505,1505,57.35518292682927
2006-09-02,2624,2624,1505,1505,57.35518292682927
2006-09-03,2624,2624,1505,1505,57.35518292682927
2006-09-04,2624,2624,1505,1505,57.35518292682927
2006-09-05,2621,2621,1501,1501,57.268218237314
2006-09-06,2620,2620,1500,1500,57.25190839694656
2006-09-07,2621,2621,1500,1500,57.23006486074017
2006-09-08,2621,2621,1500,1500,57.23006486074017
2006-09-09,2621,2621,1500,1500,57.23006486074017
2006-09-10,2621,2621,1500,1500,57.23006486074017
2006-09-11,2621,2621,1500,1500,57.23006486074017
2006-09-12,2621,2621,1500,1500,57.23006486074017
2006-09-13,2621,2621,1500,1500,57.23006486074017
2006-09-14,2621,2621,1500,1500,57.23006486074017
2006-09-15,2620,2620,1499,1499,57.21374045801527
2006-09-16,2620,2620,1499,1499,57.21374045801527
2006-09-17,2620,2620,1499,1499,57.21374045801527
2006-09-18,2620,2620,1499,1499,57.21374045801527
2006-09-19,2620,2620,1499,1499,57.21374045801527
2006-09-20,2620,2620,1498,1498,57.17557251908397
2006-09-21,2621,2621,1499,1499,57.19191148416635
2006-09-22,2621,2621,1499,1499,57.19191148416635
2006-09-23,2621,2621,1499,1499,57.19191148416635
2006-09-24,2621,2621,1499,1499,57.19191148416635
2006-09-25,2620,2620,1498,1498,57.17557251908397
2006-09-26,2621,2621,1499,1499,57.19191148416635
2006-09-27,2622,2622,1500,1500,57.20823798627003
2006-09-28,2624,2624,1501,1501,57.202743902439025
2006-09-29,2624,2624,1501,1501,57.202743902439025
2006-09-30,2624,2624,1501,1501,57.202743902439025
2006-10-01,2624,2624,1501,1501,57.202743902439025
2006-10-02,2621,2621,1473,1473,56.19992369324686
2006-10-03,2619,2619,1471,1471,56.16647575410462
2006-10-04,2618,2618,1470,1470,56.14973262032086
2006-10-05,2619,2619,1471,1471,56.16647575410462
2006-10-06,2618,2618,1470,1470,56.14973262032086
2006-10-07,2618,2618,1470,1470,56.14973262032086
2006-10-08,2618,2618,1470,1470,56.14973262032086
2006-10-09,2618,2618,1462,1462,55.84415584415584
2006-10-10,2618,2618,1462,1462,55.84415584415584
2006-10-11,2619,2619,1462,1462,55.82283314242077
2006-10-12,2620,2620,1462,1462,55.80152671755725
2006-10-13,2620,2620,1462,1462,55.80152671755725
2006-10-14,2620,2620,1462,1462,55.80152671755725
2006-10-15,2620,2620,1462,1462,55.80152671755725
2006-10-16,2620,2620,1462,1462,55.80152671755725
2006-10-17,2619,2619,1461,1461,55.784650630011456
2006-10-18,2621,2621,1463,1463,55.81838992750858
2006-10-19,2621,2621,1463,1463,55.81838992750858
2006-10-20,2621,2621,1463,1463,55.81838992750858
2006-10-21,2621,2621,1463,1463,55.81838992750858
2006-10-22,2621,2621,1463,1463,55.81838992750858
2006-10-23,2622,2622,1463,1463,55.79710144927537
2006-10-24,2623,2623,1463,1463,55.77582920320244
2006-10-25,2625,2625,1465,1465,55.80952380952381
2006-10-26,2626,2626,1466,1466,55.82635186595583
2006-10-27,2625,2625,1465,1465,55.80952380952381
2006-10-28,2625,2625,1465,1465,55.80952380952381
2006-10-29,2625,2625,1465,1465,55.80952380952381
2006-10-30,2623,2623,1463,1463,55.77582920320244
2006-10-31,2623,2623,1463,1463,55.77582920320244
2006-11-01,2621,2621,1461,1461,55.742083174360936
2006-11-02,2621,2621,1461,1461,55.742083174360936
2006-11-03,2621,2621,1461,1461,55.742083174360936
2006-11-04,2621,2621,1461,1461,55.742083174360936
2006-11-05,2621,2621,1461,1461,55.742083174360936
2006-11-06,2621,2621,1461,1461,55.742083174360936
2006-11-07,2620,2620,1460,1460,55.72519083969466
2006-11-08,2619,2619,1458,1458,55.670103092783506
2006-11-09,2621,2621,1460,1460,55.7039297977871
2006-11-10,2619,2619,1458,1458,55.670103092783506
2006-11-11,2619,2619,1458,1458,55.670103092783506
2006-11-12,2619,2619,1458,1458,55.670103092783506
2006-11-13,2620,2620,1458,1458,55.648854961832065
2006-11-14,2620,2620,1458,1458,55.648854961832065
2006-11-15,2620,2620,1457,1457,55.61068702290076
2006-11-16,2620,2620,1456,1456,55.57251908396946
2006-11-17,2621,2621,1457,1457,55.589469668065625
2006-11-18,2621,2621,1457,1457,55.589469668065625
2006-11-19,2621,2621,1457,1457,55.589469668065625
2006-11-20,2619,2619,1455,1455,55.55555555555556
2006-11-21,2622,2622,1456,1456,55.5301296720061
2006-11-22,2624,2624,1458,1458,55.5640243902439
2006-11-23,2624,2624,1458,1458,55.5640243902439
2006-11-24,2624,2624,1458,1458,55.5640243902439
2006-11-25,2624,2624,1458,1458,55.5640243902439
2006-11-26,2624,2624,1458,1458,55.5640243902439
2006-11-27,2623,2623,1457,1457,55.54708349218453
2006-11-28,2624,2624,1457,1457,55.525914634146346
2006-11-29,2623,2623,1456,1456,55.50895920701486
2006-11-30,2623,2623,1456,1456,55.50895920701486
2006-12-01,2621,2621,1454,1454,55.475009538344146
2006-12-02,2621,2621,1454,1454,55.475009538344146
2006-12-03,2621,2621,1454,1454,55.475009538344146
2006-12-04,2619,2619,1452,1452,55.44100801832761
2006-12-05,2619,2619,1452,1452,55.44100801832761
2006-12-06,2619,2619,1452,1452,55.44100801832761
2006-12-07,2618,2618,1451,1451,55.42398777692895
2006-12-08,2620,2620,1453,1453,55.458015267175576
2006-12-09,2620,2620,1453,1453,55.458015267175576
2006-12-10,2620,2620,1453,1453,55.458015267175576
2006-12-11,2620,2620,1453,1453,55.458015267175576
2006-12-12,2620,2620,1452,1452,55.41984732824427
2006-12-13,2622,2622,1454,1454,55.45385202135774
2006-12-14,2626,2626,1457,1457,55.483625285605484
2006-12-15,2626,2626,1457,1457,55.483625285605484
2006-12-16,2626,2626,1457,1457,55.483625285605484
2006-12-17,2626,2626,1457,1457,55.483625285605484
2006-12-18,2628,2628,1458,1458,55.47945205479452
2006-12-19,2628,2628,1458,1458,55.47945205479452
2006-12-20,2626,2626,1456,1456,55.44554455445545
2006-12-21,2624,2624,1454,1454,55.411585365853654
2006-12-22,2625,2625,1454,1454,55.39047619047619
2006-12-23,2625,2625,1454,1454,55.39047619047619
2006-12-24,2625,2625,1454,1454,55.39047619047619
2006-12-25,2625,2625,1454,1454,55.39047619047619
2006-12-26,2625,2625,1454,1454,55.39047619047619
2006-12-27,2624,2624,1453,1453,55.3734756097561
2006-12-28,2624,2624,1453,1453,55.3734756097561
2006-12-29,2625,2625,1454,1454,55.39047619047619
2006-12-30,2625,2625,1454,1454,55.39047619047619
2006-12-31,2625,2625,1454,1454,55.39047619047619
2007-01-01,2625,2625,1454,1454,55.39047619047619
2007-01-02,2625,2625,1454,1454,55.39047619047619
2007-01-03,2623,2623,1452,1452,55.356462066336256
2007-01-04,2619,2619,1448,1448,55.28827796869034
2007-01-05,2619,2619,1448,1448,55.28827796869034
2007-01-06,2619,2619,1448,1448,55.28827796869034
2007-01-07,2619,2619,1448,1448,55.28827796869034
2007-01-08,2618,2618,1447,1447,55.27119938884645
2007-01-09,2619,2619,1448,1448,55.28827796869034
2007-01-10,2617,2617,1446,1446,55.25410775697364
2007-01-11,2617,2617,1446,1446,55.25410775697364
2007-01-12,2618,2618,1446,1446,55.23300229182582
2007-01-13,2618,2618,1446,1446,55.23300229182582
2007-01-14,2618,2618,1446,1446,55.23300229182582
2007-01-15,2618,2618,1446,1446,55.23300229182582
2007-01-16,2616,2616,1444,1444,55.198776758409785
2007-01-17,2616,2616,1444,1444,55.198776758409785
2007-01-18,2616,2616,1444,1444,55.198776758409785
2007-01-19,2617,2617,1444,1444,55.177684371417655
2007-01-20,2617,2617,1444,1444,55.177684371417655
2007-01-21,2617,2617,1444,1444,55.177684371417655
2007-01-22,2616,2616,1443,1443,55.1605504587156
2007-01-23,2616,2616,1443,1443,55.1605504587156
2007-01-24,2615,2615,1442,1442,55.1434034416826
2007-01-25,2614,2614,1441,1441,55.12624330527927
2007-01-26,2615,2615,1442,1442,55.1434034416826
2007-01-27,2615,2615,1442,1442,55.1434034416826
2007-01-28,2615,2615,1442,1442,55.1434034416826
2007-01-29,2612,2612,1439,1439,55.09188361408882
2007-01-30,2612,2612,1439,1439,55.09188361408882
2007-01-31,2614,2614,1440,1440,55.08798775822494
2007-02-01,2614,2614,1440,1440,55.08798775822494
2007-02-02,2615,2615,1441,1441,55.105162523900574
2007-02-03,2615,2615,1441,1441,55.105162523900574
2007-02-04,2615,2615,1441,1441,55.105162523900574
2007-02-05,2615,2615,1441,1441,55.105162523900574
2007-02-06,2616,2616,1442,1442,55.12232415902141
2007-02-07,2615,2615,1441,1441,55.105162523900574
2007-02-08,2613,2613,1439,1439,55.07079984691925
2007-02-09,2614,2614,1440,1440,55.08798775822494
2007-02-10,2614,2614,1440,1440,55.08798775822494
2007-02-11,2614,2614,1440,1440,55.08798775822494
2007-02-12,2613,2613,1439,1439,55.07079984691925
2007-02-13,2613,2613,1439,1439,55.07079984691925
2007-02-14,2612,2612,1439,1439,55.09188361408882
2007-02-15,2612,2612,1439,1439,55.09188361408882
2007-02-16,2612,2612,1439,1439,55.09188361408882
2007-02-17,2612,2612,1439,1439,55.09188361408882
2007-02-18,2612,2612,1439,1439,55.09188361408882
2007-02-19,2612,2612,1439,1439,55.09188361408882
2007-02-20,2612,2612,1439,1439,55.09188361408882
2007-02-21,2612,2612,1439,1439,55.09188361408882
2007-02-22,2612,2612,1439,1439,55.09188361408882
2007-02-23,2614,2614,1440,1440,55.08798775822494
2007-02-24,2614,2614,1440,1440,55.08798775822494
2007-02-25,2614,2614,1440,1440,55.08798775822494
2007-02-26,2614,2614,1440,1440,55.08798775822494
2007-02-27,2612,2612,1437,1437,55.01531393568146
2007-02-28,2611,2611,1436,1436,54.99808502489467
2007-03-01,2612,2612,1437,1437,55.01531393568146
2007-03-02,2611,2611,1436,1436,54.99808502489467
2007-03-03,2611,2611,1436,1436,54.99808502489467
2007-03-04,2611,2611,1436,1436,54.99808502489467
2007-03-05,2611,2611,1436,1436,54.99808502489467
2007-03-06,2611,2611,1436,1436,54.99808502489467
2007-03-07,2610,2610,1435,1435,54.98084291187739
2007-03-08,2611,2611,1435,1435,54.95978552278821
2007-03-09,2611,2611,1435,1435,54.95978552278821
2007-03-10,2611,2611,1435,1435,54.95978552278821
2007-03-11,2611,2611,1435,1435,54.95978552278821
2007-03-12,2611,2611,1435,1435,54.95978552278821
2007-03-13,2611,2611,1435,1435,54.95978552278821
2007-03-14,2610,2610,1434,1434,54.94252873563218
2007-03-15,2610,2610,1433,1433,54.90421455938698
2007-03-16,2612,2612,1435,1435,54.93874425727412
2007-03-17,2612,2612,1435,1435,54.93874425727412
2007-03-18,2612,2612,1435,1435,54.93874425727412
2007-03-19,2611,2611,1435,1435,54.95978552278821
2007-03-20,2611,2611,1435,1435,54.95978552278821
2007-03-21,2610,2610,1434,1434,54.94252873563218
2007-03-22,2610,2610,1433,1433,54.90421455938698
2007-03-23,2611,2611,1434,1434,54.92148602068173
2007-03-24,2611,2611,1434,1434,54.92148602068173
2007-03-25,2611,2611,1434,1434,54.92148602068173
2007-03-26,2611,2611,1434,1434,54.92148602068173
2007-03-27,2611,2611,1434,1434,54.92148602068173
2007-03-28,2615,2615,1437,1437,54.95219885277247
2007-03-29,2615,2615,1437,1437,54.95219885277247
2007-03-30,2614,2614,1436,1436,54.934965570007655
2007-03-31,2614,2614,1436,1436,54.934965570007655
2007-04-01,2614,2614,1436,1436,54.934965570007655
2007-04-02,2612,2612,1433,1433,54.86217457886677
2007-04-03,2611,2611,1432,1432,54.84488701646879
2007-04-04,2610,2610,1431,1431,54.82758620689655
2007-04-05,2609,2609,1430,1430,54.81027213491759
2007-04-06,2609,2609,1430,1430,54.81027213491759
2007-04-07,2609,2609,1430,1430,54.81027213491759
2007-04-08,2609,2609,1430,1430,54.81027213491759
2007-04-09,2610,2610,1431,1431,54.82758620689655
2007-04-10,2610,2610,1431,1431,54.82758620689655
2007-04-11,2610,2610,1431,1431,54.82758620689655
2007-04-12,2610,2610,1431,1431,54.82758620689655
2007-04-13,2607,2607,1428,1428,54.77560414269275
2007-04-14,2607,2607,1428,1428,54.77560414269275
2007-04-15,2607,2607,1428,1428,54.77560414269275
2007-04-16,2605,2605,1426,1426,54.740882917466415
2007-04-17,2605,2605,1426,1426,54.740882917466415
2007-04-18,2605,2605,1426,1426,54.740882917466415
2007-04-19,2606,2606,1427,1427,54.75825019186493
2007-04-20,2606,2606,1427,1427,54.75825019186493
2007-04-21,2606,2606,1427,1427,54.75825019186493
2007-04-22,2606,2606,1427,1427,54.75825019186493
2007-04-23,2602,2602,1423,1423,54.688700999231365
2007-04-24,2602,2602,1422,1422,54.650269023827825
2007-04-25,2601,2601,1421,1421,54.632833525567094
2007-04-26,2605,2605,1423,1423,54.62571976967371
2007-04-27,2604,2604,1422,1422,54.60829493087558
2007-04-28,2604,2604,1422,1422,54.60829493087558
2007-04-29,2604,2604,1422,1422,54.60829493087558
2007-04-30,2603,2603,1421,1421,54.590856703803304
2007-05-01,2602,2602,1420,1420,54.57340507302075
2007-05-02,2601,2601,1419,1419,54.55594002306805
2007-05-03,2602,2602,1420,1420,54.57340507302075
2007-05-04,2603,2603,1421,1421,54.590856703803304
2007-05-05,2603,2603,1421,1421,54.590856703803304
2007-05-06,2603,2603,1421,1421,54.590856703803304
2007-05-07,2603,2603,1421,1421,54.590856703803304
2007-05-08,2603,2603,1421,1421,54.590856703803304
2007-05-09,2603,2603,1421,1421,54.590856703803304
2007-05-10,2604,2604,1421,1421,54.56989247311827
2007-05-11,2606,2606,1423,1423,54.604758250191864
2007-05-12,2606,2606,1423,1423,54.604758250191864
2007-05-13,2606,2606,1423,1423,54.604758250191864
2007-05-14,2605,2605,1422,1422,54.5873320537428
2007-05-15,2607,2607,1423,1423,54.58381281166091
2007-05-16,2607,2607,1422,1422,54.54545454545454
2007-05-17,2607,2607,1422,1422,54.54545454545454
2007-05-18,2607,2607,1422,1422,54.54545454545454
2007-05-19,2607,2607,1422,1422,54.54545454545454
2007-05-20,2607,2607,1422,1422,54.54545454545454
2007-05-21,2605,2605,1421,1421,54.5489443378119
2007-05-22,2604,2604,1420,1420,54.53149001536099
2007-05-23,2605,2605,1420,1420,54.510556621881
2007-05-24,2606,2606,1421,1421,54.52801227935533
2007-05-25,2611,2611,1424,1424,54.538490999617004
2007-05-26,2611,2611,1424,1424,54.538490999617004
2007-05-27,2611,2611,1424,1424,54.538490999617004
2007-05-28,2611,2611,1424,1424,54.538490999617004
2007-05-29,2611,2611,1424,1424,54.538490999617004
2007-05-30,2609,2609,1422,1422,54.503641241855114
2007-05-31,2608,2608,1421,1421,54.48619631901841
2007-06-01,2604,2604,1415,1415,54.3394777265745
2007-06-02,2604,2604,1415,1415,54.3394777265745
2007-06-03,2604,2604,1415,1415,54.3394777265745
2007-06-04,2603,2603,1414,1414,54.32193622742989
2007-06-05,2598,2598,1410,1410,54.27251732101617
2007-06-06,2598,2598,1410,1410,54.27251732101617
2007-06-07,2597,2597,1409,1409,54.2549095109742
2007-06-08,2598,2598,1410,1410,54.27251732101617
2007-06-09,2598,2598,1410,1410,54.27251732101617
2007-06-10,2598,2598,1410,1410,54.27251732101617
2007-06-11,2595,2595,1408,1408,54.25818882466281
2007-06-12,2596,2596,1408,1408,54.23728813559322
2007-06-13,2597,2597,1409,1409,54.2549095109742
2007-06-14,2599,2599,1410,1410,54.25163524432474
2007-06-15,2594,2594,1407,1407,54.24055512721665
2007-06-16,2594,2594,1407,1407,54.24055512721665
2007-06-17,2594,2594,1407,1407,54.24055512721665
2007-06-18,2595,2595,1408,1408,54.25818882466281
2007-06-19,2593,2593,1406,1406,54.22290782876976
2007-06-20,2593,2593,1406,1406,54.22290782876976
2007-06-21,2593,2593,1406,1406,54.22290782876976
2007-06-22,2595,2595,1407,1407,54.21965317919075
2007-06-23,2595,2595,1407,1407,54.21965317919075
2007-06-24,2595,2595,1407,1407,54.21965317919075
2007-06-25,2594,2594,1405,1405,54.16345412490362
2007-06-26,2591,2591,1402,1402,54.11038209185642
2007-06-27,2599,2599,1408,1408,54.17468257021931
2007-06-28,2600,2600,1408,1408,54.15384615384615
2007-06-29,2599,2599,1407,1407,54.136206233166604
2007-06-30,2599,2599,1407,1407,54.136206233166604
2007-07-01,2599,2599,1407,1407,54.136206233166604
2007-07-02,2595,2595,1397,1397,53.834296724470136
2007-07-03,2595,2595,1397,1397,53.834296724470136
